photo_id,scientificName,kingdom,phylum,class,order,family,genus,species,common_name,taxonRank,photo_url,image_path,text_description
73085,Calumma parsonii,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,parsonii,Parson's Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73085/medium.JPG,biotrove_processed/images/73085.jpg,"Calumma parsonii (Parson's Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
73086,Uroplatus phantasticus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Uroplatus,phantasticus,Satanic Leaf-tailed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73086/medium.JPG,biotrove_processed/images/73086.jpg,"Uroplatus phantasticus (Satanic Leaf-tailed Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73087,Phelsuma lineata,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,lineata,Striped Day Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73087/medium.JPG,biotrove_processed/images/73087.jpg,"Phelsuma lineata (Striped Day Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73088,Calumma brevicorne,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,brevicorne,Short-horned Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73088/medium.JPG,biotrove_processed/images/73088.jpg,"Calumma brevicorne (Short-horned Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
73089,Calumma nasutum,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,nasutum,Andasibe Nosed Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73089/medium.JPG,biotrove_processed/images/73089.jpg,"Calumma nasutum (Andasibe Nosed Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
73090,Zonosaurus madagascariensis,Animalia,Chordata,Reptilia,Squamata,Gerrhosauridae,Zonosaurus,madagascariensis,Madagascar Girdled Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73090/medium.JPG,biotrove_processed/images/73090.jpg,"Zonosaurus madagascariensis (Madagascar Girdled Lizard) - Gerrhosauridae, Order Squamata, Class Reptilia"
73091,Calumma brevicorne,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,brevicorne,Short-horned Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73091/medium.JPG,biotrove_processed/images/73091.jpg,"Calumma brevicorne (Short-horned Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
73092,Hemidactylus mercatorius,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,mercatorius,Farquhar Half-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73092/medium.JPG,biotrove_processed/images/73092.jpg,"Hemidactylus mercatorius (Farquhar Half-toed Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73093,Trachylepis gravenhorstii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,gravenhorstii,Gravenhorst's Mabuya,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73093/medium.JPG,biotrove_processed/images/73093.jpg,"Trachylepis gravenhorstii (Gravenhorst's Mabuya) - Scincidae, Order Squamata, Class Reptilia"
73096,Brookesia superciliaris,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Brookesia,superciliaris,Brown Leaf Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73096/medium.JPG,biotrove_processed/images/73096.jpg,"Brookesia superciliaris (Brown Leaf Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
73098,Calumma gastrotaenia,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,gastrotaenia,Perinet Chameleon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73098/medium.JPG,biotrove_processed/images/73098.jpg,"Calumma gastrotaenia (Perinet Chameleon) - Chamaeleonidae, Order Squamata, Class Reptilia"
73100,Phelsuma lineata,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,lineata,Striped Day Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73100/medium.JPG,biotrove_processed/images/73100.jpg,"Phelsuma lineata (Striped Day Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73101,Zonosaurus madagascariensis,Animalia,Chordata,Reptilia,Squamata,Gerrhosauridae,Zonosaurus,madagascariensis,Madagascar Girdled Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73101/medium.JPG,biotrove_processed/images/73101.jpg,"Zonosaurus madagascariensis (Madagascar Girdled Lizard) - Gerrhosauridae, Order Squamata, Class Reptilia"
73102,Hemidactylus mercatorius,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,mercatorius,Farquhar Half-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73102/medium.JPG,biotrove_processed/images/73102.jpg,"Hemidactylus mercatorius (Farquhar Half-toed Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73103,Phelsuma lineata,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,lineata,Striped Day Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73103/medium.JPG,biotrove_processed/images/73103.jpg,"Phelsuma lineata (Striped Day Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73205,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73205/medium.JPG,biotrove_processed/images/73205.jpg,"Sceloporus occidentalis (Western Fence Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
73657,Hemidactylus frenatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,frenatus,Common House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73657/medium.jpg,biotrove_processed/images/73657.jpg,"Hemidactylus frenatus (Common House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73658,Hemidactylus frenatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,frenatus,Common House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73658/medium.jpg,biotrove_processed/images/73658.jpg,"Hemidactylus frenatus (Common House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73659,Hemidactylus frenatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,frenatus,Common House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73659/medium.jpg,biotrove_processed/images/73659.jpg,"Hemidactylus frenatus (Common House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73660,Hemidactylus frenatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,frenatus,Common House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73660/medium.jpg,biotrove_processed/images/73660.jpg,"Hemidactylus frenatus (Common House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73661,Hemidactylus frenatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,frenatus,Common House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73661/medium.jpg,biotrove_processed/images/73661.jpg,"Hemidactylus frenatus (Common House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73662,Hemidactylus frenatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,frenatus,Common House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73662/medium.jpg,biotrove_processed/images/73662.jpg,"Hemidactylus frenatus (Common House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73663,Hemidactylus frenatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,frenatus,Common House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73663/medium.jpg,biotrove_processed/images/73663.jpg,"Hemidactylus frenatus (Common House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73664,Hemidactylus frenatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,frenatus,Common House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73664/medium.jpg,biotrove_processed/images/73664.jpg,"Hemidactylus frenatus (Common House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
73727,Varanus varius,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,varius,Lace Monitor,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73727/medium.JPG,biotrove_processed/images/73727.jpg,"Varanus varius (Lace Monitor) - Varanidae, Order Squamata, Class Reptilia"
73735,Varanus varius,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,varius,Lace Monitor,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73735/medium.JPG,biotrove_processed/images/73735.jpg,"Varanus varius (Lace Monitor) - Varanidae, Order Squamata, Class Reptilia"
73743,Varanus varius,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,varius,Lace Monitor,species,http://inaturalist-open-data.s3.amazonaws.com/photos/73743/medium.JPG,biotrove_processed/images/73743.jpg,"Varanus varius (Lace Monitor) - Varanidae, Order Squamata, Class Reptilia"
74256,Varanus varius,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,varius,Lace Monitor,species,http://inaturalist-open-data.s3.amazonaws.com/photos/74256/medium.JPG,biotrove_processed/images/74256.jpg,"Varanus varius (Lace Monitor) - Varanidae, Order Squamata, Class Reptilia"
74363,Anolis carolinensis,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,carolinensis,Green Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/74363/medium.jpg,biotrove_processed/images/74363.jpg,"Anolis carolinensis (Green Anole) - Anolidae, Order Squamata, Class Reptilia"
74995,Crotalus horridus,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,horridus,Timber Rattlesnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/74995/medium.jpg,biotrove_processed/images/74995.jpg,"Crotalus horridus (Timber Rattlesnake) - Viperidae, Order Squamata, Class Reptilia"
75125,Lepidodactylus lugubris,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Lepidodactylus,lugubris,Mourning Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/75125/medium.jpg,biotrove_processed/images/75125.jpg,"Lepidodactylus lugubris (Mourning Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
75127,Phelsuma laticauda,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,laticauda,Gold Dust Day Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/75127/medium.jpg,biotrove_processed/images/75127.jpg,"Phelsuma laticauda (Gold Dust Day Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
75319,Storeria dekayi,Animalia,Chordata,Reptilia,Squamata,Colubridae,Storeria,dekayi,DeKay's Brownsnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/75319/medium.JPG,biotrove_processed/images/75319.jpg,"Storeria dekayi (DeKay's Brownsnake) - Colubridae, Order Squamata, Class Reptilia"
75572,Sceloporus occidentalis,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,occidentalis,Western Fence Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/75572/medium.jpg,biotrove_processed/images/75572.jpg,"Sceloporus occidentalis (Western Fence Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
75583,Lampropeltis californiae,Animalia,Chordata,Reptilia,Squamata,Colubridae,Lampropeltis,californiae,California King Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/75583/medium.jpg,biotrove_processed/images/75583.jpg,"Lampropeltis californiae (California King Snake) - Colubridae, Order Squamata, Class Reptilia"
75700,Oxybelis koehleri,Animalia,Chordata,Reptilia,Squamata,Colubridae,Oxybelis,koehleri,Köhler’s Vine Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/75700/medium.jpg,biotrove_processed/images/75700.jpg,"Oxybelis koehleri (Köhler’s Vine Snake) - Colubridae, Order Squamata, Class Reptilia"
23879,Uma scoparia,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Uma,scoparia,Mojave Fringe-toed Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/23879/medium.jpg,biotrove_processed/images/23879.jpg,"Uma scoparia (Mojave Fringe-toed Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
76141,Uma scoparia,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Uma,scoparia,Mojave Fringe-toed Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/76141/medium.jpg,biotrove_processed/images/76141.jpg,"Uma scoparia (Mojave Fringe-toed Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
76259,Ornithuroscincus noctua,Animalia,Chordata,Reptilia,Squamata,Scincidae,Ornithuroscincus,noctua,Moth Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/76259/medium.JPG,biotrove_processed/images/76259.jpg,"Ornithuroscincus noctua (Moth Skink) - Scincidae, Order Squamata, Class Reptilia"
76364,Crotalus horridus,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,horridus,Timber Rattlesnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/76364/medium.jpg,biotrove_processed/images/76364.jpg,"Crotalus horridus (Timber Rattlesnake) - Viperidae, Order Squamata, Class Reptilia"
76386,Eulamprus quoyii,Animalia,Chordata,Reptilia,Squamata,Scincidae,Eulamprus,quoyii,Eastern Water Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/76386/medium.JPG,biotrove_processed/images/76386.jpg,"Eulamprus quoyii (Eastern Water Skink) - Scincidae, Order Squamata, Class Reptilia"
76432,Lampropholis guichenoti,Animalia,Chordata,Reptilia,Squamata,Scincidae,Lampropholis,guichenoti,Pale-flecked Garden Sunskink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/76432/medium.JPG,biotrove_processed/images/76432.jpg,"Lampropholis guichenoti (Pale-flecked Garden Sunskink) - Scincidae, Order Squamata, Class Reptilia"
76642,Basiliscus vittatus,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Basiliscus,vittatus,Brown Basilisk,species,http://inaturalist-open-data.s3.amazonaws.com/photos/76642/medium.jpg,biotrove_processed/images/76642.jpg,"Basiliscus vittatus (Brown Basilisk) - Corytophanidae, Order Squamata, Class Reptilia"
76690,Anolis sagrei,Animalia,Chordata,Reptilia,Squamata,Anolidae,Anolis,sagrei,Brown Anole,species,http://inaturalist-open-data.s3.amazonaws.com/photos/76690/medium.jpg,biotrove_processed/images/76690.jpg,"Anolis sagrei (Brown Anole) - Anolidae, Order Squamata, Class Reptilia"
76819,Geophis sartorii,Animalia,Chordata,Reptilia,Squamata,Colubridae,Geophis,sartorii,Terrestrial Snail Sucker,species,http://inaturalist-open-data.s3.amazonaws.com/photos/76819/medium.jpg,biotrove_processed/images/76819.jpg,"Geophis sartorii (Terrestrial Snail Sucker) - Colubridae, Order Squamata, Class Reptilia"
76898,Arizona elegans,Animalia,Chordata,Reptilia,Squamata,Colubridae,Arizona,elegans,Glossy Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/76898/medium.jpg,biotrove_processed/images/76898.jpg,"Arizona elegans (Glossy Snake) - Colubridae, Order Squamata, Class Reptilia"
77258,Varanus rosenbergi,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,rosenbergi,Southern Heath Monitor,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77258/medium.JPG,biotrove_processed/images/77258.jpg,"Varanus rosenbergi (Southern Heath Monitor) - Varanidae, Order Squamata, Class Reptilia"
77259,Ctenophorus ornatus,Animalia,Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,ornatus,Ornate Crevice-dragon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77259/medium.JPG,biotrove_processed/images/77259.jpg,"Ctenophorus ornatus (Ornate Crevice-dragon) - Agamidae, Order Squamata, Class Reptilia"
77260,Ctenophorus ornatus,Animalia,Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,ornatus,Ornate Crevice-dragon,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77260/medium.JPG,biotrove_processed/images/77260.jpg,"Ctenophorus ornatus (Ornate Crevice-dragon) - Agamidae, Order Squamata, Class Reptilia"
77322,Nerodia rhombifer,Animalia,Chordata,Reptilia,Squamata,Colubridae,Nerodia,rhombifer,Diamondback Watersnake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77322/medium.jpg,biotrove_processed/images/77322.jpg,"Nerodia rhombifer (Diamondback Watersnake) - Colubridae, Order Squamata, Class Reptilia"
77324,Chelydra serpentina,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,serpentina,Snapping Turtle,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77324/medium.jpg,biotrove_processed/images/77324.jpg,"Chelydra serpentina (Snapping Turtle) - Chelydridae, Order Testudines, Class Reptilia"
77425,Calotes versicolor,Animalia,Chordata,Reptilia,Squamata,Agamidae,Calotes,versicolor,Oriental Garden Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77425/medium.jpg,biotrove_processed/images/77425.jpg,"Calotes versicolor (Oriental Garden Lizard) - Agamidae, Order Squamata, Class Reptilia"
77445,Hemidactylus frenatus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,frenatus,Common House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77445/medium.jpg,biotrove_processed/images/77445.jpg,"Hemidactylus frenatus (Common House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
77447,Dixonius siamensis,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Dixonius,siamensis,Siamese Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77447/medium.jpg,biotrove_processed/images/77447.jpg,"Dixonius siamensis (Siamese Leaf-toed Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
77448,Dixonius siamensis,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Dixonius,siamensis,Siamese Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77448/medium.jpg,biotrove_processed/images/77448.jpg,"Dixonius siamensis (Siamese Leaf-toed Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
77449,Dixonius siamensis,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Dixonius,siamensis,Siamese Leaf-toed Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77449/medium.jpg,biotrove_processed/images/77449.jpg,"Dixonius siamensis (Siamese Leaf-toed Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
77450,Hemidactylus platyurus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,platyurus,Flat-tailed House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77450/medium.jpg,biotrove_processed/images/77450.jpg,"Hemidactylus platyurus (Flat-tailed House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
77451,Hemidactylus platyurus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,platyurus,Flat-tailed House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77451/medium.jpg,biotrove_processed/images/77451.jpg,"Hemidactylus platyurus (Flat-tailed House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
77452,Hemidactylus platyurus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,platyurus,Flat-tailed House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77452/medium.jpg,biotrove_processed/images/77452.jpg,"Hemidactylus platyurus (Flat-tailed House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
77453,Hemidactylus platyurus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,platyurus,Flat-tailed House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77453/medium.jpg,biotrove_processed/images/77453.jpg,"Hemidactylus platyurus (Flat-tailed House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
77455,Hemidactylus platyurus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,platyurus,Flat-tailed House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77455/medium.jpg,biotrove_processed/images/77455.jpg,"Hemidactylus platyurus (Flat-tailed House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
77456,Hemidactylus platyurus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,platyurus,Flat-tailed House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77456/medium.jpg,biotrove_processed/images/77456.jpg,"Hemidactylus platyurus (Flat-tailed House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
77457,Hemidactylus platyurus,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,platyurus,Flat-tailed House Gecko,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77457/medium.jpg,biotrove_processed/images/77457.jpg,"Hemidactylus platyurus (Flat-tailed House Gecko) - Gekkonidae, Order Squamata, Class Reptilia"
77461,Calotes versicolor,Animalia,Chordata,Reptilia,Squamata,Agamidae,Calotes,versicolor,Oriental Garden Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77461/medium.jpg,biotrove_processed/images/77461.jpg,"Calotes versicolor (Oriental Garden Lizard) - Agamidae, Order Squamata, Class Reptilia"
77490,Eutropis macularia,Animalia,Chordata,Reptilia,Squamata,Scincidae,Eutropis,macularia,Allapalli Grass Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77490/medium.jpg,biotrove_processed/images/77490.jpg,"Eutropis macularia (Allapalli Grass Skink) - Scincidae, Order Squamata, Class Reptilia"
77491,Eutropis macularia,Animalia,Chordata,Reptilia,Squamata,Scincidae,Eutropis,macularia,Allapalli Grass Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77491/medium.jpg,biotrove_processed/images/77491.jpg,"Eutropis macularia (Allapalli Grass Skink) - Scincidae, Order Squamata, Class Reptilia"
77716,Carinascincus pretiosus,Animalia,Chordata,Reptilia,Squamata,Scincidae,Carinascincus,pretiosus,Tasmanian Tree Skink,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77716/medium.JPG,biotrove_processed/images/77716.jpg,"Carinascincus pretiosus (Tasmanian Tree Skink) - Scincidae, Order Squamata, Class Reptilia"
77736,Aspidoscelis neomexicanus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,neomexicanus,New Mexico Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77736/medium.jpg,biotrove_processed/images/77736.jpg,"Aspidoscelis neomexicanus (New Mexico Whiptail) - Teiidae, Order Squamata, Class Reptilia"
77737,Aspidoscelis neomexicanus,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,neomexicanus,New Mexico Whiptail,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77737/medium.jpg,biotrove_processed/images/77737.jpg,"Aspidoscelis neomexicanus (New Mexico Whiptail) - Teiidae, Order Squamata, Class Reptilia"
77758,Eretmochelys imbricata,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys,imbricata,Hawksbill,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77758/medium.jpg,biotrove_processed/images/77758.jpg,"Eretmochelys imbricata (Hawksbill) - Cheloniidae, Order Testudines, Class Reptilia"
77821,Lepidophyma sylvaticum,Animalia,Chordata,Reptilia,Squamata,Xantusiidae,Lepidophyma,sylvaticum,Madrean Tropical Night Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77821/medium.jpg,biotrove_processed/images/77821.jpg,"Lepidophyma sylvaticum (Madrean Tropical Night Lizard) - Xantusiidae, Order Squamata, Class Reptilia"
77822,Calotes versicolor,Animalia,Chordata,Reptilia,Squamata,Agamidae,Calotes,versicolor,Oriental Garden Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77822/medium.jpg,biotrove_processed/images/77822.jpg,"Calotes versicolor (Oriental Garden Lizard) - Agamidae, Order Squamata, Class Reptilia"
77823,Sceloporus megalepidurus,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,megalepidurus,Dull Cursorial Spiny Lizard,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77823/medium.jpg,biotrove_processed/images/77823.jpg,"Sceloporus megalepidurus (Dull Cursorial Spiny Lizard) - Phrynosomatidae, Order Squamata, Class Reptilia"
77825,Rhinocheilus lecontei,Animalia,Chordata,Reptilia,Squamata,Colubridae,Rhinocheilus,lecontei,Long-nosed Snake,species,http://inaturalist-open-data.s3.amazonaws.com/photos/77825/medium.jpg,biotrove_processed/images/77825.jpg,"Rhinocheilus lecontei (Long-nosed Snake) - Colubridae, Order Squamata, Class Reptilia"
78162,Hypsicalotes kinabaluensis,Animalia,Chordata,Reptilia,Squamata,Agamidae,Hypsicalotes,kinabaluensis,Kinabalu Crested Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/78162/medium.jpg,biotrove_processed/images/78162.jpg,"Hypsicalotes kinabaluensis (Kinabalu Crested Agama) - Agamidae, Order Squamata, Class Reptilia"
78159,Hypsicalotes kinabaluensis,Animalia,Chordata,Reptilia,Squamata,Agamidae,Hypsicalotes,kinabaluensis,Kinabalu Crested Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/78159/medium.jpg,biotrove_processed/images/78159.jpg,"Hypsicalotes kinabaluensis (Kinabalu Crested Agama) - Agamidae, Order Squamata, Class Reptilia"
78160,Hypsicalotes kinabaluensis,Animalia,Chordata,Reptilia,Squamata,Agamidae,Hypsicalotes,kinabaluensis,Kinabalu Crested Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/78160/medium.jpg,biotrove_processed/images/78160.jpg,"Hypsicalotes kinabaluensis (Kinabalu Crested Agama) - Agamidae, Order Squamata, Class Reptilia"
78161,Hypsicalotes kinabaluensis,Animalia,Chordata,Reptilia,Squamata,Agamidae,Hypsicalotes,kinabaluensis,Kinabalu Crested Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/78161/medium.jpg,biotrove_processed/images/78161.jpg,"Hypsicalotes kinabaluensis (Kinabalu Crested Agama) - Agamidae, Order Squamata, Class Reptilia"
78163,Hypsicalotes kinabaluensis,Animalia,Chordata,Reptilia,Squamata,Agamidae,Hypsicalotes,kinabaluensis,Kinabalu Crested Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/78163/medium.jpg,biotrove_processed/images/78163.jpg,"Hypsicalotes kinabaluensis (Kinabalu Crested Agama) - Agamidae, Order Squamata, Class Reptilia"
78164,Hypsicalotes kinabaluensis,Animalia,Chordata,Reptilia,Squamata,Agamidae,Hypsicalotes,kinabaluensis,Kinabalu Crested Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/78164/medium.jpg,biotrove_processed/images/78164.jpg,"Hypsicalotes kinabaluensis (Kinabalu Crested Agama) - Agamidae, Order Squamata, Class Reptilia"
78165,Hypsicalotes kinabaluensis,Animalia,Chordata,Reptilia,Squamata,Agamidae,Hypsicalotes,kinabaluensis,Kinabalu Crested Agama,species,http://inaturalist-open-data.s3.amazonaws.com/photos/78165/medium.jpg,biotrove_processed/images/78165.jpg,"Hypsicalotes kinabaluensis (Kinabalu Crested Agama) - Agamidae, Order Squamata, Class Reptilia"
